year,certificate,length,genres,category,rating,metascore,total_votes,US_box_office
2013.0,R,96.0,"Crime, Drama, Mystery",Mystery,6.2,50.0,21656.0,5733310.0
2006.0,R,100.0,"Animation, Crime, Drama",Mystery,7.1,73.0,106643.0,5501616.0
2002.0,PG-13,104.0,"Mystery, Thriller",Mystery,4.7,55.0,9947.0,5350371.0
2000.0,PG-13,105.0,"Drama, Mystery, Thriller",Mystery,4.8,14.0,4264.0,5217498.0
2005.0,R,121.0,"Adventure, Crime, Drama",Mystery,7.4,77.0,38918.0,5023275.0
2009.0,R,97.0,"Drama, Mystery, Sci-Fi",Mystery,7.9,67.0,335803.0,5009677.0
2004.0,R,100.0,"Drama, Fantasy, Mystery",Mystery,6.1,50.0,34795.0,5005883.0
2004.0,R,104.0,"Comedy, Horror, Mystery",Mystery,5.7,45.0,28392.0,4992159.0
2011.0,PG-13,97.0,"Drama, Mystery, Sci-Fi",Mystery,5.6,28.0,13141.0,4752353.0
2003.0,R,119.0,"Mystery, Thriller",Mystery,5.3,46.0,21938.0,4750602.0
2019.0,R,103.0,"Drama, Horror, Mystery",Mystery,6.3,49.0,6663.0,4686540.0
1996.0,R,118.0,"Drama, Mystery, Romance",Mystery,6.6,60.0,26136.0,4573330.0
2001.0,R,121.0,"Drama, Mystery, Romance",Mystery,7.2,84.0,18610.0,4460426.0
2004.0,R,106.0,"Action, Crime, Drama",Mystery,6.5,60.0,29242.0,4434432.0
2001.0,R,119.0,"Drama, Mystery, Romance",Mystery,6.3,64.0,20125.0,4298329.0
2005.0,R,103.0,"Comedy, Crime, Mystery",Mystery,7.5,72.0,215208.0,4243756.0
2004.0,R,100.0,"Comedy, Drama, Fantasy",Mystery,4.7,30.0,3029.0,4175179.0
1992.0,R,134.0,"Drama, Horror, Mystery",Mystery,7.3,45.0,87040.0,4160851.0
1994.0,R,99.0,"Drama, Mystery, Romance",Mystery,8.1,100.0,91289.0,4043686.0
2000.0,R,117.0,"Comedy, Drama, Mystery",Mystery,7.1,75.0,9568.0,3818452.0
1997.0,R,134.0,"Mystery, Thriller",Mystery,7.6,52.0,131588.0,3796699.0
2016.0,R,92.0,"Horror, Mystery, Thriller",Mystery,5.3,31.0,24382.0,3759046.0
2016.0,PG-13,112.0,"Drama, Mystery, Sci-Fi",Mystery,6.6,76.0,76082.0,3707794.0
2005.0,R,117.0,"Drama, Mystery, Thriller",Mystery,7.3,83.0,74108.0,3634407.0
2017.0,PG-13,87.0,"Horror, Mystery, Sci-Fi",Mystery,5.3,33.0,5616.0,3599570.0
2014.0,N-13,102.0,"Comedy, Drama, Mystery",Mystery,7.4,77.0,56124.0,3593460.0
1997.0,R,95.0,"Adventure, Comedy, Crime",Mystery,5.4,15.0,9716.0,3559990.0
2017.0,R,113.0,"Drama, Mystery, Thriller",Mystery,7.1,85.0,48062.0,3448256.0
2003.0,R,99.0,"Comedy, Crime, Drama",Mystery,7.6,70.0,28324.0,3432342.0
2012.0,PG-13,111.0,"Drama, Mystery, Sci-Fi",Mystery,5.4,26.0,6789.0,3336053.0
2014.0,PG-13,107.0,"Crime, Drama, Mystery",Mystery,6.8,62.0,50438.0,3319109.0
2010.0,PG-13,87.0,"Documentary, Drama, Mystery",Mystery,7.1,65.0,40981.0,3234373.0
1998.0,R,84.0,"Drama, Horror, Mystery",Mystery,7.4,72.0,170187.0,3216970.0
1958.0,PG,128.0,"Mystery, Romance, Thriller",Mystery,8.3,100.0,365660.0,3200000.0
1999.0,R,89.0,"Crime, Drama, Mystery",Mystery,7.0,73.0,30240.0,3193102.0
2001.0,PG-13,84.0,"Horror, Mystery, Thriller",Mystery,3.9,20.0,8377.0,3100650.0
2009.0,N-16,96.0,"Drama, Mystery, Romance",Mystery,6.3,48.0,69681.0,3074838.0
2008.0,R,121.0,"Drama, Mystery, Sci-Fi",Mystery,6.6,45.0,70326.0,3073392.0
2011.0,R,102.0,"Drama, Mystery, Thriller",Mystery,6.9,75.0,49294.0,2981638.0
2014.0,N-13,92.0,"Drama, Mystery, Thriller",Mystery,6.4,41.0,72558.0,2963012.0
2014.0,R,89.0,"Horror, Mystery, Thriller",Mystery,4.6,24.0,23176.0,2756333.0
2004.0,R,103.0,"Drama, Mystery, Thriller",Mystery,7.3,65.0,6544.0,2712736.0
2017.0,PG-13,106.0,"Drama, Mystery, Romance",Mystery,6.0,63.0,17789.0,2676077.0
2018.0,R,133.0,"Crime, Drama, Mystery",Mystery,6.9,68.0,29636.0,2660165.0
2007.0,R,96.0,"Crime, Horror, Mystery",Mystery,4.7,24.0,22547.0,2626800.0
2017.0,N-16,89.0,"Crime, Drama, Mystery",Mystery,6.8,84.0,104938.0,2523610.0
2014.0,R,112.0,"Biography, Crime, Drama",Mystery,6.9,60.0,44578.0,2450846.0
2019.0,R,104.0,"Action, Comedy, Crime",Mystery,6.7,65.0,27618.0,2410914.0
2003.0,PG-13,114.0,"Comedy, Drama, Mystery",Mystery,6.7,68.0,4722.0,2353728.0
2017.0,R,121.0,"Drama, Horror, Mystery",Mystery,7.0,73.0,125343.0,2291901.0
2008.0,R,90.0,"Documentary, Animation, Biography",Mystery,8.0,91.0,55167.0,2283276.0
2009.0,R,144.0,"Drama, History, Mystery",Mystery,7.8,82.0,68892.0,2222647.0
1997.0,R,121.0,"Crime, Drama, Mystery",Mystery,6.4,45.0,13790.0,2221994.0
2008.0,R,111.0,"Crime, Drama, Mystery",Mystery,6.7,72.0,50862.0,2203641.0
2013.0,N-16,104.0,"Action, Drama, Mystery",Mystery,5.7,49.0,69249.0,2193658.0
1994.0,R,103.0,"Drama, Mystery, Thriller",Mystery,7.3,72.0,22774.0,2104000.0
2005.0,R,110.0,"Action, Crime, Drama",Mystery,7.3,72.0,101190.0,2060589.0
2002.0,R,92.0,"Comedy, Fantasy, Horror",Mystery,7.0,57.0,45754.0,2003420.0
1991.0,R,98.0,"Drama, Fantasy, Music",Mystery,7.8,86.0,42639.0,1999955.0
2018.0,R,121.0,"Action, Comedy, Mystery",Mystery,6.1,48.0,1831.0,1983984.0
1993.0,R,107.0,"Drama, Mystery, Romance",Mystery,4.8,26.0,11433.0,1796389.0
1995.0,R,106.0,"Horror, Mystery",Mystery,4.3,8.0,8383.0,1781383.0
2011.0,N-16,112.0,"Drama, Mystery, Thriller",Mystery,7.5,68.0,138588.0,1738692.0
2012.0,R,102.0,"Crime, Drama, Mystery",Mystery,7.1,74.0,4032.0,1714710.0
1988.0,PG-13,113.0,"Fantasy, Horror, Mystery",Mystery,6.7,70.0,6255.0,1705139.0
2013.0,N-13,99.0,"Drama, Mystery, Thriller",Mystery,6.8,58.0,103058.0,1702277.0
1997.0,R,106.0,"Comedy, Crime, Drama",Mystery,6.9,43.0,26290.0,1692872.0
2002.0,R,98.0,"Drama, Mystery, Thriller",Mystery,6.8,83.0,35716.0,1641788.0
2003.0,R,108.0,"Crime, Drama, Mystery",Mystery,7.4,73.0,14375.0,1615118.0
1941.0,PG,119.0,"Drama, Mystery",Mystery,8.3,100.0,404914.0,1585634.0
1998.0,R,114.0,"Crime, Mystery, Thriller",Mystery,5.7,65.0,10541.0,1534569.0
2018.0,N-16,121.0,"Action, Crime, Drama",Mystery,6.2,62.0,25234.0,1533324.0
2016.0,N-13,99.0,"Drama, Mystery, Romance",Mystery,7.1,73.0,29090.0,1489848.0
2001.0,R,113.0,"Drama, Mystery, Sci-Fi",Mystery,8.0,88.0,741718.0,1480006.0
2013.0,PG-13,130.0,"Drama, Mystery",Mystery,7.8,85.0,45095.0,1330596.0
1993.0,R,94.0,"Drama, Music, Mystery",Mystery,7.9,85.0,90341.0,1324974.0
2006.0,R,105.0,"Drama, Mystery, Romance",Mystery,6.0,49.0,24029.0,1308696.0
1992.0,R,104.0,"Documentary, Crime, Mystery",Mystery,7.5,93.0,3843.0,1305915.0
2016.0,R,105.0,"Drama, Mystery, Thriller",Mystery,6.1,77.0,36573.0,1305195.0
2006.0,R,99.0,"Horror, Mystery, Thriller",Mystery,5.5,42.0,12456.0,1255524.0
2005.0,R,93.0,"Drama, Mystery, Thriller",Mystery,5.8,34.0,3770.0,1237615.0
2017.0,PG-13,108.0,"Drama, Mystery",Mystery,6.3,61.0,6054.0,1235432.0
2018.0,R,113.0,"Adventure, Drama, Horror",Mystery,5.8,77.0,29211.0,1225852.0
2015.0,N-16,137.0,"Crime, Drama, History",Mystery,6.5,41.0,66244.0,1206135.0
2010.0,PG-13,108.0,"Action, Comedy, Crime",Mystery,5.1,31.0,14679.0,1183354.0
2014.0,N-18,99.0,"Horror, Mystery, Thriller",Mystery,6.7,81.0,44583.0,1168902.0
2015.0,R,79.0,"Comedy, Mystery",Mystery,6.1,65.0,16042.0,1100000.0
2003.0,R,104.0,"Crime, Drama, Mystery",Mystery,6.6,43.0,21308.0,1056102.0
2019.0,R,120.0,"Drama, Mystery, Romance",Mystery,6.4,91.0,8775.0,1036737.0
2017.0,PG,116.0,"Drama, Mystery",Mystery,6.2,71.0,9528.0,1033632.0
2010.0,R,95.0,"Drama, Mystery, Thriller",Mystery,7.0,65.0,150142.0,1028658.0
2004.0,R,128.0,"Comedy, Drama, Mystery",Mystery,6.0,47.0,3836.0,1017376.0
2006.0,PG-13,101.0,"Horror, Mystery, Thriller",Mystery,5.0,34.0,4371.0,1008849.0
2013.0,N-13,91.0,"Drama, Mystery, Thriller",Mystery,6.9,61.0,169159.0,1007088.0
2006.0,V,90.0,"Animation, Drama, Fantasy",Mystery,7.7,81.0,71719.0,881302.0
2005.0,R,107.0,"Crime, Drama, Mystery",Mystery,6.4,47.0,17066.0,871527.0
2000.0,R,135.0,"Drama, Mystery, Romance",Mystery,7.5,64.0,14081.0,871058.0
2001.0,PG-13,119.0,"Crime, Drama, Mystery",Mystery,6.8,62.0,1378.0,852206.0
2014.0,PG-13,99.0,"Drama, Mystery, Sci-Fi",Mystery,4.3,9.0,3067.0,851690.0
2007.0,PG,81.0,"Action, Adventure, Family",Mystery,3.8,30.0,656.0,817935.0
2010.0,R,94.0,"Documentary, Biography, Mystery",Mystery,7.7,86.0,4547.0,798940.0
2000.0,PG-13,105.0,"Drama, Mystery, Romance",Mystery,5.5,28.0,3164.0,769009.0
2014.0,PG,103.0,"Animation, Drama, Family",Mystery,7.7,72.0,33079.0,765127.0
2002.0,R,103.0,"Crime, Drama, Mystery",Mystery,7.1,41.0,29569.0,764554.0
2006.0,R,180.0,"Drama, Fantasy, Mystery",Mystery,6.9,73.0,53684.0,751138.0
2012.0,R,109.0,"Crime, Drama, Fantasy",Mystery,5.1,58.0,44780.0,743636.0
2018.0,R,111.0,"Drama, Horror, Mystery",Mystery,5.5,67.0,8764.0,713143.0
2003.0,R,120.0,"Action, Drama, Mystery",Mystery,8.4,77.0,517386.0,707481.0
2012.0,R,107.0,"Crime, Drama, Mystery",Mystery,5.8,45.0,35979.0,692640.0
2001.0,R,105.0,"Crime, Drama, Music",Mystery,5.8,44.0,6322.0,687194.0
2013.0,PG-13,93.0,"Drama, History, Mystery",Mystery,6.4,51.0,15166.0,653651.0
2018.0,R,105.0,"Biography, Crime, Drama",Mystery,5.8,59.0,6387.0,642157.0
2000.0,R,106.0,"Crime, Horror, Mystery",Mystery,6.9,49.0,58094.0,632548.0
2016.0,R,92.0,"Documentary, Mystery",Mystery,7.5,76.0,16710.0,612816.0
2002.0,R,105.0,"Action, Horror, Mystery",Mystery,6.1,55.0,21081.0,605562.0
2014.0,PG-13,97.0,"Drama, Mystery, Sci-Fi",Mystery,6.1,54.0,62689.0,600896.0
1994.0,PG-13,102.0,"Comedy, Crime, Drama",Mystery,8.1,77.0,63588.0,600200.0
2010.0,R,101.0,"Crime, Drama, Mystery",Mystery,6.3,57.0,52897.0,578382.0
2015.0,PG-13,95.0,"Biography, Drama, History",Mystery,6.0,55.0,3640.0,569381.0
2009.0,PG-13,111.0,"Drama, Mystery, Romance",Mystery,6.8,65.0,20110.0,548934.0
2009.0,R,129.0,"Crime, Drama, Mystery",Mystery,7.8,79.0,53258.0,547292.0
2006.0,R,97.0,"Crime, Drama, Mystery",Mystery,6.3,49.0,6840.0,519086.0
2002.0,R,99.0,"Drama, Horror, Mystery",Mystery,6.7,66.0,27952.0,503714.0
1997.0,R,90.0,"Drama, Mystery, Sci-Fi",Mystery,7.2,61.0,213079.0,501818.0
2018.0,Not Rated,138.0,"Drama, Mystery",Mystery,7.2,88.0,6514.0,499993.0
2007.0,R,85.0,"Crime, Drama, Mystery",Mystery,6.7,83.0,29200.0,486021.0
2006.0,PG-13,87.0,"Action, Adventure, Mystery",Mystery,4.8,38.0,43108.0,480314.0
2010.0,PG-13,123.0,"Action, Adventure, Drama",Mystery,6.6,75.0,10587.0,459836.0
2009.0,R,116.0,"Crime, Drama, Mystery",Mystery,6.3,41.0,19515.0,425025.0
2011.0,R,87.0,"Drama, Mystery, Sci-Fi",Mystery,6.6,67.0,20829.0,405614.0
1998.0,R,110.0,"Drama, Mystery, Romance",Mystery,6.6,70.0,1438.0,401786.0
2006.0,R,123.0,"Crime, Drama, Mystery",Mystery,6.3,65.0,6430.0,399879.0
2001.0,R,100.0,"Horror, Mystery",Mystery,6.4,58.0,55067.0,378176.0
1999.0,R,111.0,"Crime, Drama, Mystery",Mystery,6.1,56.0,6341.0,368808.0
2003.0,R,103.0,"Crime, Drama, Mystery",Mystery,5.8,56.0,8322.0,358804.0
2004.0,R,100.0,"Drama, Mystery, Romance",Mystery,6.4,61.0,9936.0,358262.0
2012.0,R,105.0,"Drama, Mystery, Thriller",Mystery,7.4,72.0,30161.0,354244.0
2007.0,R,88.0,"Crime, Drama, Mystery",Mystery,6.5,49.0,30524.0,342835.0
2003.0,R,109.0,"Comedy, Crime, Musical",Mystery,5.5,45.0,8181.0,336456.0
2014.0,R,106.0,"Drama, Mystery, Romance",Mystery,7.4,57.0,116008.0,334658.0
2000.0,R,105.0,"Drama, Mystery, Romance",Mystery,6.5,59.0,6773.0,327418.0
2013.0,PG-13,92.0,"Drama, Mystery, Romance",Mystery,6.2,51.0,5190.0,309427.0
2007.0,R,90.0,"Drama, Fantasy, Mystery",Mystery,6.3,38.0,13634.0,303439.0
2015.0,PG,105.0,"Animation, Adventure, Comedy",Mystery,7.3,85.0,6912.0,294313.0
2000.0,R,116.0,"Comedy, Crime, Mystery",Mystery,5.1,26.0,1487.0,285618.0
2006.0,R,145.0,"Comedy, Drama, Mystery",Mystery,5.4,44.0,37199.0,275380.0
2003.0,R,110.0,"Adventure, Comedy, Crime",Mystery,6.0,51.0,1007.0,267495.0
1993.0,R,103.0,"Drama, Mystery, Thriller",Mystery,6.2,62.0,4334.0,256264.0
2018.0,R,118.0,"Crime, Mystery, Thriller",Mystery,4.1,16.0,6450.0,252676.0
2007.0,R,124.0,"Drama, Fantasy, Mystery",Mystery,6.2,43.0,12974.0,244397.0
2015.0,R,105.0,"Comedy, Drama, Mystery",Mystery,6.1,67.0,8200.0,240067.0
2018.0,R,111.0,"Drama, Mystery",Mystery,6.8,68.0,5263.0,236637.0
2002.0,R,103.0,"Adventure, Drama, Mystery",Mystery,6.1,54.0,17912.0,236266.0
2002.0,R,129.0,"Drama, Mystery, Thriller",Mystery,5.9,64.0,4870.0,231756.0
2007.0,PG-13,82.0,"Documentary, Family, Mystery",Mystery,7.1,74.0,3206.0,231274.0
2013.0,N-13,107.0,"Comedy, Drama, Fantasy",Mystery,6.1,50.0,45486.0,219438.0
2008.0,PG,88.0,"Comedy, Drama, Family",Mystery,6.4,46.0,14572.0,206678.0
2013.0,N-13,93.0,"Comedy, Drama, Mystery",Mystery,6.5,68.0,47547.0,200268.0
2002.0,R,99.0,"Comedy, Drama, Thriller",Mystery,6.7,51.0,2672.0,179751.0
2002.0,R,101.0,"Action, Crime, Drama",Mystery,8.0,75.0,118031.0,169659.0
2016.0,R,91.0,"Drama, Mystery",Mystery,5.4,58.0,5733.0,166827.0
2018.0,R,142.0,"Drama, Mystery",Mystery,6.3,65.0,3733.0,164906.0
2013.0,R,120.0,"Comedy, Crime, Drama",Mystery,6.5,46.0,77910.0,164480.0
2001.0,PG-13,83.0,"Comedy, Drama, Mystery",Mystery,6.4,48.0,1923.0,148479.0
2013.0,PG-13,97.0,"Action, Drama, Mystery",Mystery,6.4,68.0,67463.0,125687.0
1997.0,R,94.0,"Fantasy, Horror, Mystery",Mystery,6.0,36.0,9625.0,125397.0
2013.0,R,85.0,"Action, Adventure, Horror",Mystery,6.3,56.0,21892.0,121179.0
2011.0,R,84.0,"Drama, Mystery, Thriller",Mystery,5.3,57.0,6125.0,112498.0
2009.0,R,104.0,"Drama, Mystery, Thriller",Mystery,5.9,36.0,36752.0,108229.0
2005.0,PG-13,100.0,"Drama, Mystery, Romance",Mystery,7.0,64.0,2942.0,104756.0
2000.0,R,114.0,"Crime, Drama, Mystery",Mystery,5.9,45.0,9022.0,102622.0
2009.0,R,95.0,"Horror, Mystery",Mystery,6.4,73.0,41196.0,100659.0
2001.0,R,91.0,"Horror, Mystery, Thriller",Mystery,5.0,63.0,4037.0,100319.0
2012.0,R,102.0,"Adventure, Drama, Mystery",Mystery,5.3,53.0,21820.0,91186.0
2013.0,R,131.0,"Crime, Drama, Mystery",Mystery,7.8,49.0,108812.0,85433.0
2008.0,N-16,98.0,"Horror, Mystery, Thriller",Mystery,6.0,58.0,60302.0,83361.0
1999.0,PG-13,91.0,"Comedy, Mystery",Mystery,5.5,33.0,1488.0,81897.0
2011.0,R,101.0,"Drama, Horror, Mystery",Mystery,5.5,64.0,33015.0,77501.0
2007.0,R,108.0,"Crime, Drama, Mystery",Mystery,5.8,51.0,5247.0,77177.0
2009.0,R,97.0,"Comedy, Crime, Mystery",Mystery,6.7,42.0,8839.0,77126.0
2005.0,R,111.0,"Action, Crime, Drama",Mystery,6.4,25.0,90051.0,75420.0
2001.0,R,113.0,"Action, Drama, Music",Mystery,5.6,32.0,344.0,70569.0
2004.0,R,100.0,"Comedy, Mystery, Romance",Mystery,7.2,59.0,2030.0,67988.0
2007.0,R,100.0,"Drama, Fantasy, Mystery",Mystery,6.3,52.0,32713.0,62745.0
2007.0,R,95.0,"Drama, Mystery, Romance",Mystery,7.0,62.0,12223.0,59255.0
2010.0,PG-13,104.0,"Drama, Mystery, Thriller",Mystery,5.5,33.0,1963.0,57190.0
2016.0,R,94.0,"Drama, Mystery, Thriller",Mystery,6.1,69.0,6759.0,55000.0
2003.0,R,130.0,"Crime, Drama, Horror",Mystery,7.0,58.0,11249.0,54419.0
2012.0,R,114.0,"Action, Adventure, Drama",Mystery,6.2,36.0,58712.0,52624.0
2000.0,R,122.0,"Drama, Mystery, Thriller",Mystery,5.9,25.0,20826.0,52526.0
2001.0,R,119.0,"Horror, Mystery, Sci-Fi",Mystery,6.6,70.0,16880.0,49046.0
1998.0,R,69.0,"Crime, Mystery, Thriller",Mystery,7.5,60.0,87243.0,48482.0
2018.0,R,139.0,"Crime, Drama, Mystery",Mystery,6.5,60.0,33650.0,46083.0
2000.0,R,93.0,"Crime, Mystery, Thriller",Mystery,5.0,49.0,1479.0,45826.0
2005.0,R,158.0,"Crime, Drama, Horror",Mystery,5.4,21.0,6999.0,44785.0
2010.0,R,105.0,"Crime, Drama, Mystery",Mystery,6.4,36.0,9230.0,44689.0
2014.0,R,95.0,"Drama, Fantasy, Mystery",Mystery,5.8,42.0,17198.0,43282.0
2005.0,R,104.0,"Crime, Drama, Mystery",Mystery,6.3,41.0,1369.0,40758.0
2017.0,R,106.0,"Drama, Mystery",Mystery,5.7,52.0,1144.0,39985.0
2002.0,R,108.0,"Crime, Horror, Mystery",Mystery,6.1,45.0,2991.0,39381.0
2007.0,R,92.0,"Horror, Mystery, Sci-Fi",Mystery,7.2,68.0,58627.0,38108.0
2004.0,PG-13,94.0,"Adventure, Comedy, Fantasy",Mystery,6.5,62.0,3911.0,36830.0
2015.0,R,101.0,"Action, Crime, Drama",Mystery,5.7,32.0,2054.0,35000.0
2001.0,PG-13,109.0,"Drama, Mystery, Romance",Mystery,5.4,21.0,7313.0,33565.0
2014.0,R,91.0,"Drama, Mystery, Thriller",Mystery,6.4,51.0,26987.0,33518.0
2009.0,PG-13,106.0,"Crime, Drama, Mystery",Mystery,5.9,35.0,12316.0,32409.0
2004.0,R,100.0,"Drama, Mystery, Thriller",Mystery,6.9,79.0,5312.0,30303.0
2000.0,R,123.0,"Drama, Mystery",Mystery,5.7,41.0,3676.0,30181.0
2017.0,R,116.0,"Drama, Horror, Mystery",Mystery,6.3,70.0,22509.0,28660.0
2002.0,R,91.0,"Drama, Mystery, Thriller",Mystery,5.3,13.0,3199.0,28658.0
2004.0,R,107.0,"Horror, Mystery, Thriller",Mystery,4.8,43.0,1286.0,28089.0
2009.0,R,85.0,"Action, Adventure, Fantasy",Mystery,6.5,52.0,68871.0,27766.0
2005.0,R,120.0,"Drama, Mystery",Mystery,6.4,52.0,2366.0,27105.0
2004.0,R,90.0,"Comedy, Mystery",Mystery,5.5,41.0,2041.0,25660.0
2010.0,R,102.0,"Action, Adventure, Drama",Mystery,6.4,71.0,44580.0,22554.0
2014.0,PG-13,118.0,"Drama, Fantasy, Mystery",Mystery,6.2,31.0,52322.0,22451.0
2013.0,R,90.0,"Drama, Music, Mystery",Mystery,5.9,61.0,17521.0,22353.0
2010.0,R,92.0,"Horror, Mystery, Thriller",Mystery,4.9,50.0,25032.0,22197.0
2011.0,R,124.0,"Drama, Mystery, Romance",Mystery,5.1,29.0,1005.0,22029.0
1998.0,R,98.0,"Crime, Mystery, Romance",Mystery,6.2,58.0,5671.0,21404.0
2019.0,N-16,90.0,"Drama, Horror, Mystery",Mystery,5.6,63.0,15840.0,21072.0
1998.0,R,93.0,"Drama, Mystery, Sci-Fi",Mystery,5.1,31.0,4596.0,20416.0
2015.0,PG-13,110.0,"Drama, Fantasy, Mystery",Mystery,6.1,23.0,13901.0,20083.0
2006.0,R,118.0,"Drama, Mystery, Thriller",Mystery,7.4,56.0,14130.0,18569.0
2015.0,R,112.0,"Drama, Mystery, Thriller",Mystery,5.2,42.0,8787.0,17472.0
2012.0,R,84.0,"Action, Crime, Mystery",Mystery,4.8,40.0,1970.0,17401.0
2006.0,R,85.0,"Crime, Drama, Mystery",Mystery,6.6,65.0,14435.0,17311.0
2004.0,R,95.0,"Drama, Mystery, Romance",Mystery,3.7,13.0,1326.0,16066.0
2018.0,R,81.0,"Horror, Mystery, Thriller",Mystery,5.6,63.0,6268.0,15856.0
2004.0,R,92.0,"Drama, Fantasy, Horror",Mystery,6.1,50.0,4980.0,13893.0
2013.0,R,97.0,"Action, Mystery, Thriller",Mystery,5.7,66.0,5853.0,9326.0
2014.0,R,87.0,"Drama, Fantasy, Horror",Mystery,5.7,65.0,24322.0,9168.0
2011.0,R,101.0,"Drama, Mystery, Thriller",Mystery,5.8,56.0,3740.0,8418.0
2009.0,R,91.0,"Crime, Drama, Mystery",Mystery,6.1,34.0,5403.0,7306.0
2007.0,R,96.0,"Comedy, Drama, Fantasy",Mystery,4.9,47.0,4593.0,6273.0
1998.0,R,97.0,"Comedy, Mystery, Thriller",Mystery,6.0,47.0,508.0,5985.0
2012.0,R,114.0,"Action, Horror, Mystery",Mystery,5.0,58.0,19313.0,5460.0
2004.0,R,109.0,"Drama, Mystery, Romance",Mystery,6.5,53.0,773.0,5199.0
2019.0,R,87.0,"Horror, Mystery, Thriller",Mystery,5.1,53.0,2476.0,5123.0
2010.0,R,91.0,"Adventure, Drama, Mystery",Mystery,5.3,61.0,15676.0,4821.0
2014.0,R,96.0,"Fantasy, Horror, Mystery",Mystery,5.8,31.0,4921.0,4156.0
1999.0,R,92.0,"Drama, Mystery, Thriller",Mystery,5.8,62.0,626.0,4068.0
2012.0,R,93.0,"Action, Drama, Mystery",Mystery,5.2,37.0,2546.0,4063.0
2011.0,R,82.0,"Drama, Fantasy, Horror",Mystery,4.9,38.0,6289.0,3838.0
2006.0,R,91.0,"Crime, Drama, Mystery",Mystery,6.7,54.0,932.0,3665.0
2003.0,R,111.0,"Drama, Mystery",Mystery,5.3,39.0,1780.0,2580.0
2020.0,R,98.0,"Crime, Mystery, Thriller",Mystery,5.3,53.0,2012.0,2114.0
2017.0,R,110.0,"Drama, Horror, Mystery",Mystery,6.7,63.0,25533.0,1377.0
2008.0,PG-13,152.0,"Action, Crime, Drama",Crime,9.0,84.0,2310850.0,534858444.0
2013.0,V,98.0,"Animation, Adventure, Comedy",Crime,7.3,62.0,370636.0,368061265.0
2016.0,N-7,108.0,"Animation, Adventure, Comedy",Crime,8.0,78.0,435685.0,341268248.0
2019.0,N-16,122.0,"Crime, Drama, Thriller",Crime,8.4,59.0,948574.0,335451311.0
2010.0,V,95.0,"Animation, Comedy, Crime",Crime,7.6,72.0,501992.0,251513985.0
2001.0,PG-13,90.0,"Action, Comedy, Crime",Crime,6.6,48.0,200218.0,226164286.0
2017.0,N-13,136.0,"Action, Adventure, Crime",Crime,6.7,56.0,205537.0,226008385.0
2002.0,PG-13,94.0,"Action, Adventure, Comedy",Crime,6.2,62.0,195970.0,213307889.0
2011.0,PG-13,130.0,"Action, Adventure, Crime",Crime,7.3,66.0,353269.0,209837675.0
2020.0,R,124.0,"Action, Comedy, Crime",Crime,6.6,59.0,131097.0,206305244.0
1999.0,PG-13,95.0,"Action, Adventure, Comedy",Crime,6.6,59.0,217055.0,206040086.0
2014.0,N-16,112.0,"Action, Comedy, Crime",Crime,7.0,71.0,346517.0,191719337.0
2005.0,PG-13,120.0,"Action, Comedy, Crime",Crime,6.5,55.0,451285.0,186336279.0
1993.0,PG-13,130.0,"Action, Crime, Drama",Crime,7.8,87.0,268343.0,183875760.0
2001.0,PG-13,116.0,"Crime, Thriller",Crime,7.7,74.0,517986.0,183417150.0
1992.0,V,120.0,"Adventure, Comedy, Crime",Crime,6.8,46.0,311654.0,173585516.0
2019.0,N-16,130.0,"Action, Crime, Thriller",Crime,7.4,73.0,277373.0,171015687.0
2002.0,PG-13,113.0,"Comedy, Crime, Musical",Crime,7.2,81.0,216430.0,170687518.0
2019.0,PG-13,130.0,"Comedy, Crime, Drama",Crime,7.9,82.0,461720.0,165359751.0
2001.0,R,131.0,"Crime, Drama, Thriller",Crime,6.8,57.0,255329.0,165092268.0
2002.0,PG-13,141.0,"Biography, Crime, Drama",Crime,8.1,75.0,837137.0,164615351.0
1992.0,N-13,126.0,"Action, Crime, Fantasy",Crime,7.0,68.0,275336.0,162831698.0
2005.0,PG-13,113.0,"Comedy, Crime, Sport",Crime,6.4,48.0,162947.0,158119460.0
2013.0,N-16,110.0,"Comedy, Crime",Crime,7.0,44.0,405368.0,150394119.0
2013.0,N-16,138.0,"Crime, Drama",Crime,7.2,90.0,450047.0,150117807.0
1989.0,R,114.0,"Action, Crime, Thriller",Crime,7.2,70.0,162500.0,147253986.0
1992.0,R,118.0,"Action, Crime, Thriller",Crime,6.7,40.0,157625.0,144731527.0
2001.0,PG-13,106.0,"Action, Crime, Thriller",Crime,6.8,58.0,348833.0,144533925.0
2011.0,V,96.0,"Animation, Adventure, Comedy",Crime,6.9,63.0,206956.0,143619809.0
1998.0,PG-13,98.0,"Action, Comedy, Crime",Crime,7.0,60.0,239527.0,141153686.0
2018.0,N-13,110.0,"Action, Comedy, Crime",Crime,7.0,61.0,188678.0,140218711.0
2007.0,PG-13,91.0,"Action, Comedy, Crime",Crime,6.2,44.0,153733.0,140125968.0
1992.0,PG,100.0,"Comedy, Crime, Family",Crime,6.4,51.0,88436.0,139610000.0
2003.0,R,147.0,"Action, Comedy, Crime",Crime,6.6,38.0,232307.0,138608444.0
2012.0,N-16,109.0,"Action, Comedy, Crime",Crime,7.2,69.0,511725.0,138447667.0
1999.0,R,189.0,"Crime, Drama, Fantasy",Crime,8.6,61.0,1152267.0,136801374.0
