index,year,certificate,length,category,rating,metascore,total_votes,US_box_office,index,first_genre,second_genre,third_genre
12685,2007.0,PG-13,133.0,Romance,7.3,56.0,106220.0,24343673.0,3733,Drama,Fantasy,History
12688,2016.0,N-13,123.0,Romance,6.5,59.0,69068.0,24252420.0,3734,Comedy,Drama,Romance
12691,2001.0,R,102.0,Romance,5.6,39.0,22568.0,24044532.0,3735,Drama,Romance,
12692,2004.0,R,119.0,Romance,7.3,62.0,180578.0,24006726.0,3736,Action,Adventure,Comedy
12693,2009.0,PG-13,118.0,Romance,5.8,49.0,42461.0,24000000.0,3737,Drama,Musical,Romance
12702,1995.0,PG-13,103.0,Romance,6.6,70.0,8002.0,23397365.0,3738,Drama,Romance,
12703,2014.0,N-13,104.0,Romance,6.3,30.0,40449.0,23393765.0,3739,Drama,Romance,
12707,2004.0,PG,100.0,Romance,4.6,32.0,14103.0,23222861.0,3740,Action,Adventure,Comedy
12709,2008.0,PG-13,96.0,Romance,7.1,70.0,242870.0,23216709.0,3741,Comedy,Drama,Romance
12710,1993.0,PG,98.0,Romance,7.2,57.0,54827.0,23202734.0,3742,Comedy,Drama,Romance
12711,2011.0,PG,109.0,Romance,5.8,43.0,41350.0,23186769.0,3743,Adventure,Comedy,Family
12712,2005.0,R,124.0,Romance,7.6,72.0,206672.0,23089926.0,3744,Drama,Romance,Thriller
12713,2009.0,PG-13,105.0,Romance,5.6,61.0,31978.0,23036320.0,3745,Action,Crime,Drama
12714,1993.0,R,112.0,Romance,6.5,51.0,9275.0,23004026.0,3746,Action,Drama,Romance
12716,1990.0,R,123.0,Romance,6.1,67.0,14716.0,22998000.0,3747,Drama,Romance,Thriller
12717,1993.0,PG,134.0,Romance,7.8,84.0,66316.0,22954968.0,3748,Drama,Romance,
12719,2009.0,PG-13,109.0,Romance,5.7,33.0,31182.0,22927390.0,3749,Drama,Romance,
12720,2004.0,PG,96.0,Romance,6.3,53.0,62147.0,22918387.0,3750,Comedy,Family,Fantasy
12721,2008.0,R,119.0,Romance,7.3,69.0,197715.0,22911480.0,3751,Drama,Romance,
12722,2005.0,PG-13,105.0,Romance,6.2,58.0,39686.0,22827153.0,3752,Comedy,Drama,Romance
12723,1991.0,R,118.0,Romance,6.8,66.0,29177.0,22773535.0,3753,Comedy,Drama,Romance
12726,1993.0,PG-13,111.0,Romance,7.3,80.0,45334.0,22551000.0,3754,Comedy,Drama,Romance
12727,2006.0,PG-13,96.0,Romance,5.1,50.0,61794.0,22530295.0,3755,Comedy,Romance,Sci-Fi
12728,2009.0,PG,107.0,Romance,5.1,39.0,15949.0,22455510.0,3756,Comedy,Drama,Musical
12729,1999.0,PG-13,128.0,Romance,6.0,40.0,13018.0,22365133.0,3757,Drama,Romance,
12730,2001.0,R,90.0,Romance,6.2,35.0,6332.0,22235901.0,3758,Comedy,Romance,
12731,1996.0,PG,120.0,Romance,6.6,66.0,36105.0,22201883.0,3759,Comedy,Drama,Romance
12733,1994.0,PG-13,97.0,Romance,6.7,63.0,48304.0,22150451.0,3760,Comedy,Drama,Romance
12737,2003.0,PG-13,100.0,Romance,5.2,37.0,8015.0,21897389.0,3761,Comedy,Romance,Drama
12738,1994.0,PG,108.0,Romance,7.7,81.0,33689.0,21848932.0,3762,Biography,Comedy,Drama
12739,2005.0,PG-13,107.0,Romance,6.6,48.0,67297.0,21835784.0,3763,Comedy,Drama,Romance
12741,2004.0,PG-13,104.0,Romance,5.5,57.0,13819.0,21800302.0,3764,Comedy,Drama,Romance
12742,2013.0,R,90.0,Romance,5.6,28.0,47485.0,21784432.0,3765,Comedy,Drama,Romance
12744,1999.0,PG-13,101.0,Romance,5.1,31.0,16599.0,21731001.0,3766,Comedy,Romance,
12745,1992.0,R,105.0,Romance,7.1,86.0,16926.0,21665500.0,3767,Drama,Romance,
12746,2013.0,PG-13,96.0,Romance,5.1,34.0,8802.0,21564616.0,3768,Comedy,Romance,
12747,2010.0,PG,101.0,Romance,5.9,51.0,13490.0,21520719.0,3769,Comedy,Romance,Sport
12751,2006.0,PG,118.0,Romance,7.4,65.0,23938.0,21208358.0,3770,Biography,Drama,History
12753,2006.0,PG-13,105.0,Romance,6.1,63.0,10685.0,21160089.0,3771,Comedy,Crime,Drama
12754,2010.0,PG-13,133.0,Romance,7.3,52.0,184846.0,21148651.0,3772,Action,Crime,Drama
12756,2017.0,R,130.0,Romance,7.5,90.0,113042.0,21023275.0,3773,Drama,Romance,
12757,2004.0,PG-13,113.0,Romance,6.1,47.0,51799.0,21009180.0,3774,Action,Adventure,Drama
12758,2002.0,R,92.0,Romance,6.4,26.0,103613.0,21005329.0,3775,Comedy,Romance,
12760,1994.0,PG-13,99.0,Romance,6.6,67.0,46229.0,20982557.0,3776,Comedy,Drama,Romance
12762,1996.0,PG-13,86.0,Romance,5.6,33.0,12669.0,20951277.0,3777,Comedy,Crime,Romance
12764,2009.0,PG,89.0,Romance,4.7,53.0,6866.0,20916309.0,3778,Adventure,Comedy,Family
12767,2010.0,N-16,106.0,Romance,7.0,86.0,125912.0,20811365.0,3779,Comedy,Drama,Romance
12773,2000.0,PG-13,94.0,Romance,5.4,29.0,16024.0,20627372.0,3780,Comedy,Drama,Romance
12774,2004.0,PG-13,107.0,Romance,5.3,36.0,17362.0,20422207.0,3781,Comedy,Romance,Drama
12777,2011.0,PG-13,110.0,Romance,5.7,35.0,103673.0,20377913.0,3782,Action,Adventure,Fantasy
12778,2006.0,PG-13,105.0,Romance,6.7,75.0,21955.0,20342852.0,3783,Comedy,Drama,Music
12780,2003.0,PG-13,101.0,Romance,6.3,52.0,39597.0,20298207.0,3784,Comedy,Romance,
12781,2010.0,PG-13,103.0,Romance,5.0,38.0,6755.0,20246959.0,3785,Comedy,Romance,
12783,2008.0,R,115.0,Romance,6.7,64.0,58440.0,20207003.0,3786,Action,Crime,Drama
12786,2012.0,PG,107.0,Romance,6.5,61.0,18742.0,20113965.0,3787,Biography,Drama,Family
12788,1997.0,R,79.0,Romance,5.4,54.0,8264.0,20060051.0,3788,Comedy,Romance,
12790,2000.0,PG-13,91.0,Romance,5.0,13.0,14399.0,20035310.0,3789,Comedy,Drama,Romance
12795,1995.0,R,100.0,Romance,4.6,27.0,21824.0,19751736.0,3790,Comedy,Fantasy,Horror
12797,1994.0,R,121.0,Romance,5.2,36.0,22734.0,19721814.0,3791,Mystery,Romance,Thriller
12799,2001.0,PG-13,104.0,Romance,5.1,21.0,15129.0,19693891.0,3792,Comedy,Drama,Romance
12802,1995.0,PG,101.0,Romance,5.9,45.0,20927.0,19474589.0,3793,Comedy,Family,Romance
12803,2013.0,N-7,124.0,Romance,6.1,52.0,84120.0,19452138.0,3794,Drama,Fantasy,Romance
12804,2001.0,PG-13,90.0,Romance,5.9,22.0,38735.0,19351569.0,3795,Comedy,Crime,Romance
12805,1999.0,R,142.0,Romance,6.7,67.0,36172.0,19283782.0,3796,Crime,Drama,Romance
12808,2008.0,R,101.0,Romance,5.9,34.0,42634.0,19219250.0,3797,Comedy,Romance,
12809,2002.0,PG,90.0,Romance,6.6,66.0,21186.0,19158074.0,3798,Drama,Family,Fantasy
12811,2007.0,PG-13,108.0,Romance,7.0,75.0,43664.0,19067631.0,3799,Comedy,Drama,Romance
12816,1993.0,PG-13,102.0,Romance,6.8,59.0,12777.0,18899204.0,3800,Drama,Romance,
12822,2007.0,PG,120.0,Romance,7.0,55.0,58414.0,18670946.0,3801,Biography,Drama,Romance
12824,1995.0,R,107.0,Romance,6.4,49.0,85951.0,18636537.0,3802,Action,Romance,Thriller
12827,2006.0,PG,110.0,Romance,5.3,51.0,38086.0,18595716.0,3803,Comedy,Family,Fantasy
12890,2009.0,PG-13,100.0,Romance,6.4,58.0,128828.0,18439082.0,3804,Comedy,Fantasy,Romance
12892,2002.0,PG-13,132.0,Romance,6.5,49.0,32673.0,18306166.0,3805,Action,Adventure,Drama
12893,1994.0,PG-13,108.0,Romance,6.0,55.0,4403.0,18250211.0,3806,Comedy,Drama,Romance
12897,2017.0,R,132.0,Romance,7.9,93.0,214768.0,18095701.0,3807,Drama,Romance,
12899,2013.0,PG-13,108.0,Romance,5.7,48.0,33373.0,18004225.0,3808,Comedy,Drama,Romance
12903,2004.0,PG-13,90.0,Romance,5.9,38.0,22254.0,17848322.0,3809,Comedy,Romance,
12904,1999.0,PG-13,91.0,Romance,5.8,42.0,18190.0,17845337.0,3810,Comedy,Drama,Romance
12905,2002.0,R,95.0,Romance,7.3,78.0,148297.0,17844216.0,3811,Comedy,Drama,Romance
12907,2010.0,R,103.0,Romance,6.3,51.0,56682.0,17804299.0,3812,Comedy,Romance,
12909,2012.0,PG-13,103.0,Romance,8.0,67.0,463624.0,17738570.0,3813,Drama,Romance,
12912,2013.0,N-13,93.0,Romance,7.0,78.0,58850.0,17536788.0,3814,Comedy,Drama,Romance
12914,1995.0,PG-13,103.0,Romance,6.6,56.0,12174.0,17518220.0,3815,Comedy,Drama,Romance
12915,1988.0,N-7,90.0,Romance,6.0,41.0,4393.0,17514553.0,3816,Comedy,Drama,Romance
12916,2006.0,R,92.0,Romance,7.4,73.0,74675.0,17508670.0,3817,Crime,Drama,Romance
12919,2005.0,PG-13,112.0,Romance,6.1,59.0,6665.0,17378977.0,3818,Comedy,Drama,Music
12921,2003.0,R,105.0,Romance,6.1,46.0,6501.0,17334912.0,3819,Comedy,Drama,Romance
12922,2006.0,PG-13,108.0,Romance,5.4,29.0,53870.0,17324744.0,3820,Comedy,Fantasy,Romance
12924,1993.0,R,121.0,Romance,7.8,80.0,128564.0,17266971.0,3821,Crime,Drama,Romance
12926,2012.0,R,98.0,Romance,5.6,53.0,72304.0,17225675.0,3822,Comedy,Romance,
12927,2000.0,PG-13,115.0,Romance,6.7,52.0,19068.0,17174870.0,3823,Drama,Music,Romance
12928,2006.0,PG-13,108.0,Romance,5.9,37.0,20276.0,17127992.0,3824,Drama,Romance,Sport
12929,1998.0,R,93.0,Romance,7.7,86.0,169606.0,17105219.0,3825,Comedy,Drama,Romance
12931,2004.0,PG-13,96.0,Romance,5.6,52.0,26746.0,17071962.0,3826,Comedy,Romance,
12933,2004.0,PG-13,98.0,Romance,6.3,59.0,60159.0,17001133.0,3827,Comedy,Romance,Sport
12935,2002.0,PG-13,102.0,Romance,5.4,18.0,16775.0,16930185.0,3828,Comedy,Romance,
12936,2001.0,PG-13,99.0,Romance,6.5,61.0,23798.0,16929123.0,3829,Drama,Romance,
12940,2009.0,PG,97.0,Romance,5.6,29.0,21814.0,16734283.0,3830,Comedy,Romance,
12941,2012.0,N-13,112.0,Romance,6.3,54.0,84539.0,16685867.0,3831,Comedy,Music,Romance
12942,2006.0,PG,90.0,Romance,5.3,43.0,10491.0,16647384.0,3832,Adventure,Comedy,Family
12948,2018.0,PG,108.0,Romance,6.7,36.0,14745.0,16376066.0,3833,Drama,Music,Romance
12953,2001.0,R,116.0,Romance,6.1,33.0,53834.0,16252765.0,3834,Drama,Mystery,Romance
12954,2005.0,PG,100.0,Romance,5.5,27.0,28325.0,16247775.0,3835,Comedy,Family,Romance
12957,2013.0,R,85.0,Romance,7.5,85.0,76003.0,16097842.0,3836,Biography,Crime,Drama
12958,1999.0,PG-13,116.0,Romance,6.4,61.0,24454.0,16071990.0,3837,Comedy,Fantasy,Romance
12960,2009.0,R,107.0,Romance,6.8,76.0,152345.0,16025394.0,3838,Comedy,Drama,Romance
12961,2001.0,R,95.0,Romance,6.1,53.0,19205.0,16017403.0,3839,Drama,Romance,Thriller
12962,2002.0,R,113.0,Romance,7.0,67.0,83882.0,16003576.0,3840,Biography,Comedy,Crime
12965,2006.0,PG-13,123.0,Romance,6.5,65.0,102053.0,15962471.0,3841,Biography,Drama,History
12968,2002.0,PG-13,107.0,Romance,7.3,84.0,44008.0,15854988.0,3842,Drama,Romance,
12969,1968.0,M,103.0,Romance,7.0,50.0,6229.0,15826800.0,3843,Drama,Romance,Sci-Fi
12972,1990.0,R,125.0,Romance,5.6,27.0,21751.0,15691192.0,3844,Comedy,Drama,Romance
12973,2006.0,PG-13,89.0,Romance,3.3,21.0,9726.0,15655665.0,3845,Comedy,Romance,
12975,2000.0,PG-13,98.0,Romance,5.3,35.0,26593.0,15618626.0,3846,Comedy,Romance,
12976,2003.0,PG-13,87.0,Romance,5.3,27.0,25613.0,15589458.0,3847,Comedy,Romance,
12978,2003.0,PG-13,86.0,Romance,4.7,15.0,28267.0,15550605.0,3848,Comedy,Romance,
12979,2000.0,PG-13,116.0,Romance,5.8,55.0,12953.0,15527125.0,3849,Drama,Romance,Western
12983,2003.0,PG-13,101.0,Romance,5.6,27.0,16631.0,15408822.0,3850,Comedy,Romance,
12987,2009.0,R,90.0,Romance,6.4,63.0,72359.0,15281286.0,3851,Comedy,Drama,Romance
12992,2014.0,PG-13,94.0,Romance,5.8,38.0,12892.0,15155772.0,3852,Comedy,Drama,Romance
12997,2000.0,PG-13,108.0,Romance,4.7,25.0,10764.0,14990582.0,3853,Comedy,Drama,Romance
12998,2002.0,PG-13,99.0,Romance,6.2,65.0,78987.0,14973382.0,3854,Drama,Mystery,Romance
13001,2018.0,N-16,119.0,Romance,7.1,87.0,42541.0,14915773.0,3855,Drama,Romance,
13002,1993.0,PG-13,97.0,Romance,6.6,51.0,5181.0,14904910.0,3856,Comedy,Drama,Romance
13003,2014.0,N-7,112.0,Romance,6.0,45.0,32558.0,14904384.0,3857,Drama,Music,Romance
13004,1999.0,R,103.0,Romance,7.2,83.0,90375.0,14879556.0,3858,Comedy,Drama,Romance
13005,2008.0,PG-13,93.0,Romance,6.6,57.0,20538.0,14879423.0,3859,Drama,Romance,
13009,2009.0,PG-13,102.0,Romance,5.3,32.0,33424.0,14793904.0,3860,Comedy,Romance,
13010,2006.0,PG-13,125.0,Romance,6.8,49.0,50565.0,14732623.0,3861,Action,Drama,Romance
13014,2014.0,PG-13,116.0,Romance,6.9,73.0,15456.0,14618727.0,3862,Drama,Music,Romance
13015,2004.0,R,109.0,Romance,6.7,47.0,202084.0,14589444.0,3863,Comedy,Drama,Romance
13018,2004.0,PG-13,110.0,Romance,5.2,33.0,12164.0,14469428.0,3864,Comedy,Romance,
13019,2002.0,PG-13,103.0,Romance,5.8,31.0,23213.0,14448589.0,3865,Comedy,Romance,
13020,2015.0,R,90.0,Romance,6.6,63.0,18763.0,14443077.0,3866,Comedy,Drama,Romance
13021,2006.0,R,126.0,Romance,6.5,62.0,32884.0,14415222.0,3867,Biography,Crime,Drama
13022,1999.0,PG-13,127.0,Romance,6.7,44.0,13651.0,14378353.0,3868,Drama,Mystery,Romance
13024,1997.0,PG-13,101.0,Romance,5.4,34.0,12681.0,14327206.0,3869,Action,Comedy,Crime
13028,2009.0,PG,111.0,Romance,5.8,37.0,12045.0,14241034.0,3870,Adventure,Biography,Drama
13029,2003.0,PG-13,96.0,Romance,5.6,32.0,12953.0,14208384.0,3871,Comedy,Romance,
13032,2004.0,PG-13,86.0,Romance,6.0,39.0,26820.0,14161590.0,3872,Drama,Music,Romance
13033,2003.0,PG-13,101.0,Romance,5.6,45.0,9193.0,14108518.0,3873,Comedy,Drama,Romance
13037,2002.0,R,93.0,Romance,6.3,71.0,43196.0,14015786.0,3874,Drama,Romance,
13038,2016.0,PG,90.0,Romance,6.4,87.0,23218.0,14013564.0,3875,Comedy,Drama,Romance
13039,2011.0,R,106.0,Romance,6.1,35.0,72737.0,14008193.0,3876,Comedy,Romance,
13043,2001.0,R,114.0,Romance,7.3,77.0,23377.0,13876974.0,3877,Comedy,Drama,Romance
13044,2011.0,PG-13,107.0,Romance,7.0,48.0,139652.0,13843771.0,3878,Drama,Romance,
13045,1994.0,PG-13,99.0,Romance,4.5,28.0,19898.0,13829734.0,3879,Action,Fantasy,Romance
13046,2008.0,V,110.0,Romance,6.9,62.0,78532.0,13823741.0,3880,Biography,Drama,History
13047,2005.0,R,106.0,Romance,7.2,79.0,98465.0,13744960.0,3881,Comedy,Drama,Mystery
13048,1997.0,R,102.0,Romance,7.1,73.0,10376.0,13718385.0,3882,Drama,Romance,
13051,2002.0,PG-13,91.0,Romance,4.7,24.0,6333.0,13571817.0,3883,Comedy,Drama,Romance
13057,1995.0,PG,89.0,Romance,4.7,34.0,5746.0,13406717.0,3884,Adventure,Comedy,Family
13058,2004.0,R,103.0,Romance,6.2,49.0,50859.0,13399812.0,3885,Comedy,Drama,Romance
13059,2006.0,R,88.0,Romance,5.7,68.0,27726.0,13367101.0,3886,Comedy,Drama,Romance
13060,2013.0,PG-13,111.0,Romance,6.9,52.0,42967.0,13362308.0,3887,Drama,Romance,Thriller
13066,2000.0,R,122.0,Romance,4.6,64.0,17721.0,13113041.0,3888,Comedy,Drama,Romance
13068,2012.0,N-13,105.0,Romance,5.7,27.0,28972.0,13101142.0,3889,Comedy,Romance,Sport
13069,1992.0,R,125.0,Romance,7.2,66.0,8004.0,13086430.0,3890,Biography,Crime,Drama
13070,2006.0,PG-13,140.0,Romance,6.5,47.0,41290.0,13082288.0,3891,Action,Drama,History
13071,1998.0,R,93.0,Romance,6.1,36.0,14083.0,13035599.0,3892,Comedy,Romance,
13076,2002.0,R,101.0,Romance,7.0,84.0,27226.0,12987647.0,3893,Drama,Romance,Thriller
13079,1998.0,R,100.0,Romance,6.5,64.0,4544.0,12902790.0,3894,Comedy,Drama,Romance
13082,2005.0,PG-13,90.0,Romance,3.3,31.0,6992.0,12834056.0,3895,Comedy,Family,Romance
13083,2004.0,PG-13,114.0,Romance,7.0,40.0,52879.0,12831121.0,3896,Drama,Mystery,Romance
13085,2008.0,R,113.0,Romance,6.7,82.0,47330.0,12796277.0,3897,Drama,Romance,
13088,2005.0,PG-13,135.0,Romance,6.7,69.0,83030.0,12712093.0,3898,Biography,Drama,History
13089,2015.0,N-16,118.0,Romance,7.2,94.0,116515.0,12711491.0,3899,Drama,Romance,
13090,2018.0,N-13,104.0,Romance,5.7,39.0,28352.0,12695691.0,3900,Action,Adventure,Drama
13092,2007.0,R,94.0,Romance,5.5,49.0,16449.0,12550605.0,3901,Comedy,Drama,Romance
13093,2006.0,R,121.0,Romance,6.3,55.0,5272.0,12549485.0,3902,Crime,Drama,Musical
13094,2016.0,N-13,133.0,Romance,7.2,60.0,52356.0,12545979.0,3903,Drama,Romance,
13100,2015.0,PG,99.0,Romance,5.8,25.0,10236.0,12427046.0,3904,Animation,Adventure,Comedy
13102,2007.0,PG-13,117.0,Romance,6.5,45.0,12995.0,12406646.0,3905,Drama,Romance,
13105,2008.0,PG-13,92.0,Romance,7.1,63.0,26521.0,12294036.0,3906,Comedy,Romance,
13107,1993.0,R,119.0,Romance,7.9,59.0,207508.0,12281500.0,3907,Crime,Drama,Romance
13109,2015.0,N-13,119.0,Romance,7.1,71.0,45443.0,12229314.0,3908,Drama,Romance,
13112,2004.0,PG-13,101.0,Romance,6.1,46.0,36415.0,12189514.0,3909,Comedy,Romance,
13114,1997.0,R,113.0,Romance,7.2,71.0,132386.0,12006514.0,3910,Comedy,Drama,Romance
13117,1988.0,R,155.0,Romance,8.5,80.0,231751.0,11990401.0,3911,Drama,Romance,
13118,2007.0,PG-13,108.0,Romance,6.2,45.0,46119.0,11892415.0,3912,Comedy,Drama,Romance
13120,1996.0,R,109.0,Romance,7.3,80.0,17920.0,11881039.0,3913,Drama,Romance,
13122,2004.0,PG-13,85.0,Romance,5.7,46.0,5843.0,11827301.0,3914,Comedy,Romance,
13125,2008.0,PG,90.0,Romance,5.0,43.0,38603.0,11802056.0,3915,Adventure,Comedy,Family
13126,1992.0,PG,94.0,Romance,7.2,72.0,25104.0,11738022.0,3916,Comedy,Drama,Music
13127,2004.0,PG-13,91.0,Romance,5.5,19.0,23208.0,11663156.0,3917,Comedy,Romance,
13128,2003.0,PG-13,100.0,Romance,6.9,72.0,72494.0,11634362.0,3918,Biography,Drama,Romance
13130,2006.0,R,115.0,Romance,6.4,57.0,40877.0,11596143.0,3919,Comedy,Drama,Romance
13131,1993.0,PG-13,93.0,Romance,6.4,54.0,33496.0,11585483.0,3920,Comedy,Romance,
13133,2001.0,PG-13,87.0,Romance,5.7,52.0,17954.0,11560259.0,3921,Comedy,Romance,
13134,1995.0,R,91.0,Romance,4.3,13.0,12170.0,11534477.0,3922,Action,Romance,Thriller
13135,1999.0,R,118.0,Romance,7.5,86.0,92484.0,11533945.0,3923,Biography,Crime,Drama
13138,1970.0,GP,116.0,Romance,7.0,62.0,23973.0,11500000.0,3924,Adventure,Romance,War
13140,2012.0,PG-13,102.0,Romance,7.0,37.0,74764.0,11494838.0,3925,Drama,Mystery,Romance
13143,2006.0,PG,98.0,Romance,4.0,17.0,21515.0,11441751.0,3926,Comedy,Family,Romance
13149,2005.0,R,112.0,Romance,6.5,57.0,52029.0,11294832.0,3927,Adventure,Comedy,Drama
13150,2018.0,PG-13,93.0,Romance,6.7,80.0,40731.0,11277120.0,3928,Biography,Comedy,Crime
13151,2011.0,PG-13,120.0,Romance,7.3,76.0,81866.0,11242660.0,3929,Drama,Romance,
13153,2015.0,N-16,119.0,Romance,7.1,66.0,164288.0,11114018.0,3930,Biography,Drama,Romance
13154,2016.0,N-13,96.0,Romance,6.6,64.0,71490.0,11103205.0,3931,Comedy,Drama,Romance
13156,1993.0,R,97.0,Romance,6.2,71.0,20491.0,11081586.0,3932,Comedy,Crime,Drama
13158,2004.0,PG-13,119.0,Romance,7.5,89.0,108013.0,11050094.0,3933,Action,Adventure,Drama
13159,2007.0,PG-13,97.0,Romance,6.4,47.0,30960.0,11043445.0,3934,Comedy,Drama,Romance
13160,2009.0,N-7,105.0,Romance,7.3,64.0,58043.0,11001272.0,3935,Biography,Drama,History
13168,2016.0,PG-13,108.0,Romance,5.8,45.0,51802.0,10907291.0,3936,Action,Comedy,Fantasy
13175,2009.0,R,92.0,Romance,6.1,61.0,45154.0,10814185.0,3937,Comedy,Crime,Romance
13177,2018.0,PG-13,116.0,Romance,6.2,40.0,20183.0,10763520.0,3938,Biography,Comedy,Drama
13179,2002.0,PG-13,99.0,Romance,4.9,36.0,9215.0,10727683.0,3939,Drama,Mystery,Romance
13180,2013.0,PG,100.0,Romance,7.3,64.0,28285.0,10726630.0,3940,Biography,Drama,Romance
13182,1999.0,R,102.0,Romance,7.1,65.0,21327.0,10660147.0,3941,Drama,Romance,
13185,1996.0,R,112.0,Romance,7.1,64.0,31392.0,10597759.0,3942,Comedy,Drama,Romance
13186,2009.0,PG-13,99.0,Romance,6.1,43.0,2761.0,10572742.0,3943,Drama,Romance,
13187,1999.0,PG-13,97.0,Romance,6.6,28.0,32601.0,10561238.0,3944,Comedy,Romance,Thriller
13190,1999.0,PG-13,98.0,Romance,6.0,36.0,18338.0,10544143.0,3945,Comedy,Romance,
13191,2014.0,N-13,97.0,Romance,6.5,54.0,64225.0,10506939.0,3946,Comedy,Drama,Romance
13194,2000.0,PG-13,96.0,Romance,5.2,25.0,8270.0,10494147.0,3947,Drama,Romance,
13196,1998.0,PG-13,91.0,Romance,5.1,45.0,8069.0,10443316.0,3948,Comedy,Romance,Drama
13197,2004.0,PG,107.0,Romance,5.9,33.0,26841.0,10411980.0,3949,Family,Music,Musical
13199,2001.0,PG-13,86.0,Romance,5.5,27.0,13865.0,10397365.0,3950,Comedy,Mystery,Romance
13200,1993.0,PG-13,96.0,Romance,4.4,26.0,27838.0,10340263.0,3951,Comedy,Family,Romance
13201,2007.0,PG-13,140.0,Romance,7.6,66.0,82932.0,10301706.0,3952,Biography,Drama,Music
13203,2005.0,R,106.0,Romance,6.3,62.0,23321.0,10281585.0,3953,Drama,Romance,
13206,1995.0,R,98.0,Romance,6.6,73.0,7434.0,10246600.0,3954,Comedy,Drama,Romance
13208,2004.0,R,118.0,Romance,7.0,79.0,47526.0,10214647.0,3955,Biography,Drama,Romance
13210,1989.0,PG-13,137.0,Romance,7.5,83.0,28242.0,10161099.0,3956,Action,Biography,Drama
13211,2006.0,PG-13,97.0,Romance,7.2,51.0,228640.0,10144010.0,3957,Drama,Mystery,Romance
13213,2011.0,PG,104.0,Romance,5.4,50.0,14837.0,10130219.0,3958,Comedy,Drama,Family
13214,2005.0,PG-13,95.0,Romance,2.8,31.0,7957.0,10105281.0,3959,Comedy,Crime,Drama
13215,2002.0,PG-13,102.0,Romance,6.3,52.0,12893.0,10103647.0,3960,Drama,Mystery,Romance
13219,1996.0,PG-13,105.0,Romance,6.2,35.0,6927.0,10070000.0,3961,Comedy,Drama,Romance
13221,2006.0,PG,104.0,Romance,6.7,48.0,60225.0,10011274.0,3962,Comedy,Fantasy,Romance
13227,1985.0,PG,109.0,Romance,6.6,58.0,19914.0,9873044.0,3963,Adventure,Comedy,Family
13231,2010.0,R,112.0,Romance,7.4,81.0,184933.0,9737892.0,3964,Drama,Romance,
13234,1999.0,PG,77.0,Romance,3.9,44.0,9926.0,9694105.0,3965,Comedy,Family,Romance
13236,1996.0,PG,136.0,Romance,7.6,68.0,10501.0,9676677.0,3966,Comedy,Drama,Music
13237,2011.0,PG-13,89.0,Romance,4.9,38.0,19516.0,9659074.0,3967,Comedy,Romance,
13238,2016.0,R,96.0,Romance,4.9,41.0,3703.0,9658370.0,3968,Comedy,Romance,
13239,2018.0,N-13,91.0,Romance,6.6,38.0,24066.0,9561064.0,3969,Drama,Romance,
13241,2008.0,R,95.0,Romance,6.1,57.0,22338.0,9496882.0,3970,Comedy,Drama,Romance
13243,1998.0,R,130.0,Romance,7.6,57.0,31699.0,9473382.0,3971,Drama,Music,Mystery
13244,2009.0,R,98.0,Romance,7.0,58.0,51907.0,9451946.0,3972,Adventure,Comedy,Drama
13247,2004.0,PG,89.0,Romance,5.4,33.0,15474.0,9436390.0,3973,Comedy,Family,Romance
13253,2002.0,R,112.0,Romance,7.9,86.0,104880.0,9284265.0,3974,Drama,Mystery,Romance
13254,1970.0,G,114.0,Romance,6.8,55.0,10890.0,9265000.0,3975,Adventure,Romance,War
13257,1997.0,PG,101.0,Romance,7.2,71.0,13501.0,9217930.0,3976,Biography,Drama,History
13261,2009.0,N-16,99.0,Romance,7.6,77.0,106223.0,9166863.0,3977,Drama,Romance,
13264,2013.0,PG-13,95.0,Romance,5.3,52.0,4635.0,9123834.0,3978,Comedy,Romance,
13265,2003.0,PG-13,117.0,Romance,4.9,51.0,10986.0,9074550.0,3979,Drama,Romance,Comedy
13266,2004.0,PG,106.0,Romance,5.1,31.0,21115.0,9055010.0,3980,Comedy,Drama,Romance
13268,2011.0,PG-13,107.0,Romance,6.8,58.0,62072.0,9025107.0,3981,Comedy,Drama,Romance
13271,1994.0,PG,107.0,Romance,4.5,36.0,27107.0,8914777.0,3982,Action,Drama,Family
13274,2001.0,R,101.0,Romance,6.5,78.0,11020.0,8821782.0,3983,Crime,Drama,Mystery
13275,1952.0,G,103.0,Romance,8.3,99.0,219739.0,8819028.0,3984,Comedy,Musical,Romance
13278,2000.0,PG-13,94.0,Romance,5.5,20.0,9962.0,8735529.0,3985,Comedy,Drama,Romance
13283,2015.0,N-16,119.0,Romance,7.2,82.0,220874.0,8699235.0,3986,Comedy,Drama,Romance
13285,2009.0,PG-13,98.0,Romance,5.9,34.0,18430.0,8662318.0,3987,Comedy,Romance,
13289,2005.0,PG-13,108.0,Romance,7.0,49.0,29010.0,8586392.0,3988,Drama,Family,Romance
13290,1999.0,R,124.0,Romance,6.0,47.0,28307.0,8406264.0,3989,Comedy,Drama,Romance
13291,2008.0,N-16,109.0,Romance,6.5,49.0,83920.0,8402485.0,3990,Comedy,Romance,
13293,2002.0,PG,97.0,Romance,6.8,60.0,22194.0,8378141.0,3991,Comedy,Drama,Romance
13298,1998.0,R,111.0,Romance,6.9,54.0,13799.0,8288513.0,3992,Drama,Romance,Thriller
13302,2003.0,R,101.0,Romance,6.9,69.0,32561.0,8243880.0,3993,Drama,Romance,
